,cash,LQD,EFA,IEF,EEM,TLT,SHY,SPY
2014-03-26,0.0,0.0,0.0,0.0,0.0,0.0,1.2638789192568098,1.279624199357849e-10
2014-03-27,0.0,0.0,0.0,0.0,0.0,0.0,1.2637301709303617,1.2769260035264804e-10
2014-03-28,0.0,0.0,0.0,0.0,0.0,0.0,1.2637301709303617,1.2832216298478698e-10
2014-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.2644786111797297,1.2937365148650507e-10
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.2637452560407083,1.2712246112360675e-10
2014-04-02,0.0,0.0,0.0,0.0,0.0,0.0,1.2632949306833048,1.2754792538665552e-10
2014-04-03,0.0,0.0,0.0,0.0,0.0,0.0,1.263594158405687,1.2737905759200908e-10
2014-04-04,0.0,0.0,0.0,0.0,0.0,0.0,1.264642815560036,1.2587317072129052e-10
2014-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2647924294212272,1.2448207890267223e-10
2014-04-08,0.0,0.0,0.0,0.0,0.0,0.0,1.2649425378736951,1.249952958451339e-10
2014-04-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2655421061488323,1.2633913252781337e-10
2014-04-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2662909173417032,1.236852231191209e-10
2014-04-11,0.0,0.0,0.0,0.0,0.0,0.0,1.266140561593597,1.2257100054629903e-10
2014-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2659914423236824,1.235367121216683e-10
2014-04-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2659914423236824,1.2438755662796609e-10
2014-04-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2655421061488321,1.2569085975868586e-10
2014-04-17,0.0,0.0,0.0,0.0,0.0,0.0,1.2652423838351732,1.2586642513165435e-10
2014-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2652423838351732,1.2630534456548985e-10
2014-04-22,0.0,0.0,0.0,0.0,0.0,0.0,1.264642815560036,1.2687934383164826e-10
2014-04-23,0.0,0.0,0.0,0.0,0.0,0.0,1.2652423838351732,1.2658221381128625e-10
2014-04-24,0.0,0.0,0.0,0.0,0.0,0.0,1.264942537873695,1.2683883428534563e-10
2014-04-25,0.0,0.0,0.0,0.0,0.0,0.0,1.2650927699739818,1.257988972183214e-10
2014-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.2650927699739818,1.2619730710585427e-10
2014-04-29,0.0,0.0,0.0,0.0,0.0,0.0,1.2649425378736947,1.267848095541136e-10
2014-04-30,0.0,0.0,0.0,0.0,0.0,0.0,1.2658405919842992,1.271629706699094e-10
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1.2658564189784167,1.2733482688893137e-10
2014-05-02,0.0,0.0,0.0,0.0,0.0,0.0,1.2657059395824826,1.2715228890567822e-10
2014-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2658564189784167,1.2739566086557415e-10
2014-05-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2654065882122638,1.2628681682707143e-10
2014-05-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2658564189784167,1.2703057288129293e-10
2014-05-08,0.0,0.0,0.0,0.0,0.0,0.0,1.266155523052997,1.2689534887789808e-10
2014-05-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2666051065235118,1.2708465286843093e-10
2014-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2663053842098353,1.2832195490304877e-10
2014-05-13,0.0,0.0,0.0,0.0,0.0,0.0,1.266755091328169,1.2843692895570414e-10
2014-05-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2672045511508645,1.2782838488710257e-10
2014-05-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2673540413642452,1.2670605690514013e-10
2014-05-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2675040261689026,1.2714551088062354e-10
2014-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.2678036248347597,1.2761205292077564e-10
2014-05-20,0.0,0.0,0.0,0.0,0.0,0.0,1.2679538569350552,1.2680745087213642e-10
2014-05-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2679538569350552,1.2787571088473578e-10
2014-05-22,0.0,0.0,0.0,0.0,0.0,0.0,1.2676530217910065,1.2818676695297866e-10
2014-05-23,0.0,0.0,0.0,0.0,0.0,0.0,1.2673540413642452,1.2870063499076398e-10
2014-05-27,0.0,0.0,0.0,0.0,0.0,0.0,1.2676530217910065,1.294916569537441e-10
2014-05-28,0.0,0.0,0.0,0.0,0.0,0.0,1.2679538569350552,1.2939704101180242e-10
2014-05-29,0.0,0.0,0.0,0.0,0.0,0.0,1.2678036248347595,1.3006639502149697e-10
2014-05-30,0.0,0.0,0.0,0.0,0.0,0.0,1.2681028525571592,1.302759609805442e-10
2014-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.2672486934987626,1.274748783452989e-10
2014-06-03,0.0,0.0,0.0,0.0,0.0,0.0,1.2669497130719831,1.2740879553607832e-10
2014-06-04,0.0,0.0,0.0,0.0,0.0,0.0,1.2673992965425247,1.2766653728558552e-10
2014-06-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2675491576993718,1.2849918538015167e-10
2014-06-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2672486934987623,1.2911375785509653e-10
2014-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2663498975011365,1.292459352195045e-10
2014-06-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2660504224830804,1.2925916117812208e-10
2014-06-11,0.0,0.0,0.0,0.0,0.0,0.0,1.2664995113623452,1.288097722342951e-10
2014-06-12,0.0,0.0,0.0,0.0,0.0,0.0,1.266949713071983,1.2789782711785758e-10
2014-06-13,0.0,0.0,0.0,0.0,0.0,0.0,1.2662000363442893,1.2828772273983915e-10
2014-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2659006849740524,1.2839347167894564e-10
2014-06-17,0.0,0.0,0.0,0.0,0.0,0.0,1.2648512859326644,1.287503024043833e-10
2014-06-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2659006849740524,1.296952889254311e-10
2014-06-19,0.0,0.0,0.0,0.0,0.0,0.0,1.2657505765215669,1.2984068050248983e-10
2014-06-20,0.0,0.0,0.0,0.0,0.0,0.0,1.2657505765215669,1.3010428348943056e-10
2014-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.2657505765215669,1.3006445291600947e-10
2014-06-24,0.0,0.0,0.0,0.0,0.0,0.0,1.2662000363442893,1.2928091470863694e-10
2014-06-25,0.0,0.0,0.0,0.0,0.0,0.0,1.2663498975011365,1.2986522957310324e-10
2014-06-26,0.0,0.0,0.0,0.0,0.0,0.0,1.2666494961670118,1.2977226024587592e-10
2014-06-27,0.0,0.0,0.0,0.0,0.0,0.0,1.266949713071983,1.3002462234258838e-10
2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,1.2670993269331916,1.2995821064629735e-10
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.266574442017654,1.2740705414791018e-10
2014-07-02,0.0,0.0,0.0,0.0,0.0,0.0,1.2661251058427232,1.2753639294511252e-10
2014-07-03,0.0,0.0,0.0,0.0,0.0,0.0,1.2659751210380477,1.2816365236700932e-10
2014-07-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2656756460199734,1.2771748098778612e-10
2014-07-08,0.0,0.0,0.0,0.0,0.0,0.0,1.2659751210380477,1.2689621908949845e-10
2014-07-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2661251058427232,1.2746523201317695e-10
2014-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2667250450614251,1.2696085989103648e-10
2014-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1.2670243964316803,1.2713548499743878e-10
2014-07-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2668737933879088,1.277756474142276e-10
2014-07-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2662749669995796,1.2753639294511255e-10
2014-07-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2661251058427234,1.2800842750824612e-10
2014-07-17,0.0,0.0,0.0,0.0,0.0,0.0,1.2671741339407174,1.2655350044591668e-10
2014-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2661251058427232,1.2784679690733792e-10
2014-07-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2662749669995796,1.2760751956057235e-10
2014-07-22,0.0,0.0,0.0,0.0,0.0,0.0,1.2662749669995796,1.2816365236700932e-10
2014-07-23,0.0,0.0,0.0,0.0,0.0,0.0,1.2667250450614254,1.284481245123728e-10
2014-07-24,0.0,0.0,0.0,0.0,0.0,0.0,1.2662749669995796,1.2845458744864405e-10
2014-07-25,0.0,0.0,0.0,0.0,0.0,0.0,1.2664251990998934,1.2785323696595865e-10
2014-07-28,0.0,0.0,0.0,0.0,0.0,0.0,1.265825012585553,1.2790500908908043e-10
2014-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.2661251058427232,1.2735533921891474e-10
2014-07-30,0.0,0.0,0.0,0.0,0.0,0.0,1.2655251666240213,1.2737473946655383e-10
2014-07-31,0.0,0.0,0.0,0.0,0.0,0.0,1.2661251058427234,1.2485931891447218e-10
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1.2677288181280824,1.275231749653918e-10
2014-08-04,0.0,0.0,0.0,0.0,0.0,0.0,1.2677288181280824,1.2844399356521142e-10
2014-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2677288181280824,1.2719855585250122e-10
2014-08-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2680289113852692,1.2723832904730106e-10
2014-08-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2686294688431006,1.26549364501434e-10
2014-08-08,0.0,0.0,0.0,0.0,0.0,0.0,1.2678795448196813,1.2801339072404451e-10
2014-08-11,0.0,0.0,0.0,0.0,0.0,0.0,1.2678795448196813,1.283844040850826e-10
2014-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2678795448196813,1.282055067392327e-10
2014-08-13,0.0,0.0,0.0,0.0,0.0,0.0,1.268479731334055,1.2907333347491417e-10
2014-08-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2687789590565075,1.2968278678721701e-10
2014-08-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2687789590565075,1.2965629085514794e-10
2014-08-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2687789590565075,1.307427178194082e-10
2014-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.2687789590565075,1.3142506131192763e-10
2014-08-20,0.0,0.0,0.0,0.0,0.0,0.0,1.2675793279146752,1.317761529195303e-10
2014-08-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2675793279146752,1.3216037323122822e-10
2014-08-22,0.0,0.0,0.0,0.0,0.0,0.0,1.2672788637140309,1.3195499167198774e-10
2014-08-25,0.0,0.0,0.0,0.0,0.0,0.0,1.2668301457781712,1.3262409305781187e-10
2014-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.2672788637140309,1.3271019018868827e-10
2014-08-27,0.0,0.0,0.0,0.0,0.0,0.0,1.2675793279146752,1.3265723348058559e-10
2014-08-28,0.0,0.0,0.0,0.0,0.0,0.0,1.2678795448196811,1.3258437845640448e-10
2014-08-29,0.0,0.0,0.0,0.0,0.0,0.0,1.2684797313340548,1.3296194255871927e-10
2014-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.2673992967688443,1.2749002780540926e-10
2014-09-03,0.0,0.0,0.0,0.0,0.0,0.0,1.2676984008434964,1.274201250045378e-10
2014-09-04,0.0,0.0,0.0,0.0,0.0,0.0,1.2675497761648145,1.27235801054218e-10
2014-09-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2679988650441594,1.2780774941335865e-10
2014-09-08,0.0,0.0,0.0,0.0,0.0,0.0,1.2672494356119703,1.2747731309524755e-10
2014-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2664996352363238,1.266701931871474e-10
2014-09-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2666490018019207,1.2714683180910758e-10
2014-09-11,0.0,0.0,0.0,0.0,0.0,0.0,1.2667992339022525,1.2729297790292054e-10
2014-09-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2664996352363236,1.265494765136579e-10
2014-09-15,0.0,0.0,0.0,0.0,0.0,0.0,1.267099450807277,1.2645409932443413e-10
2014-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2678492511829236,1.274073990523689e-10
2014-09-17,0.0,0.0,0.0,0.0,0.0,0.0,1.2664996352363234,1.2757898580851253e-10
2014-09-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2666490018019203,1.2825898109900983e-10
2014-09-19,0.0,0.0,0.0,0.0,0.0,0.0,1.2664996352363231,1.2814341326482542e-10
2014-09-22,0.0,0.0,0.0,0.0,0.0,0.0,1.2673992967688439,1.2715375688555288e-10
2014-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.267698400843496,1.2642591561234265e-10
2014-09-24,0.0,0.0,0.0,0.0,0.0,0.0,1.2672494356119701,1.2741552702358633e-10
2014-09-25,0.0,0.0,0.0,0.0,0.0,0.0,1.2681488498488525,1.2535962246987604e-10
2014-09-26,0.0,0.0,0.0,0.0,0.0,0.0,1.267549776164814,1.2635568679326194e-10
2014-09-29,0.0,0.0,0.0,0.0,0.0,0.0,1.2678492511829236,1.2612581022970137e-10
2014-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.267549776164814,1.2579377754656552e-10
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.2688991448858233,1.276409002878424e-10
2014-10-02,0.0,0.0,0.0,0.0,0.0,0.0,1.2687494073767602,1.2766060498514038e-10
2014-10-03,0.0,0.0,0.0,0.0,0.0,0.0,1.2675495289391487,1.2906606796025524e-10
2014-10-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2687494073767605,1.289149639229356e-10
2014-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2695003205828215,1.2692497451647216e-10
2014-10-08,0.0,0.0,0.0,0.0,0.0,0.0,1.270849812881677,1.2914485205807864e-10
2014-10-09,0.0,0.0,0.0,0.0,0.0,0.0,1.270849812881677,1.265835073765004e-10
2014-10-10,0.0,0.0,0.0,0.0,0.0,0.0,1.271451235874313,1.2513860031542112e-10
2014-10-13,0.0,0.0,0.0,0.0,0.0,0.0,1.2718999538102254,1.2308297483978907e-10
2014-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2726498778337325,1.2327343045275716e-10
2014-10-15,0.0,0.0,0.0,0.0,0.0,0.0,1.274301194459279,1.2243936900791504e-10
2014-10-16,0.0,0.0,0.0,0.0,0.0,0.0,1.273551394083591,1.22334288852782e-10
2014-10-17,0.0,0.0,0.0,0.0,0.0,0.0,1.2728012227644452,1.2377911496733484e-10
2014-10-20,0.0,0.0,0.0,0.0,0.0,0.0,1.273551394083591,1.249810089921953e-10
2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2732510535307304,1.2745700134351747e-10
2014-10-22,0.0,0.0,0.0,0.0,0.0,0.0,1.2729505893300506,1.2655066621433713e-10
2014-10-23,0.0,0.0,0.0,0.0,0.0,0.0,1.2723506501112447,1.280217999499891e-10
2014-10-24,0.0,0.0,0.0,0.0,0.0,0.0,1.2726498778337323,1.2900691917699286e-10
2014-10-27,0.0,0.0,0.0,0.0,0.0,0.0,1.2726498778337323,1.2882961159267959e-10
2014-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.2723506501112445,1.303072904331852e-10
2014-10-29,0.0,0.0,0.0,0.0,0.0,0.0,1.2706997044291555,1.3011027815157394e-10
2014-10-30,0.0,0.0,0.0,0.0,0.0,0.0,1.271150400730175,1.3094437428778453e-10
2014-10-31,0.0,0.0,0.0,0.0,0.0,0.0,1.270849812881676,1.324417693893776e-10
2014-11-03,0.0,0.0,0.0,0.0,0.0,0.0,1.270685114064885,1.2782055421449256e-10
2014-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.2705345110210782,1.2737716294144867e-10
2014-11-05,0.0,0.0,0.0,0.0,0.0,0.0,1.270234170468199,1.2818166083001225e-10
2014-11-06,0.0,0.0,0.0,0.0,0.0,0.0,1.269934448154416,1.2869481057508493e-10
2014-11-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2708349752217762,1.2881514226620208e-10
2014-11-10,0.0,0.0,0.0,0.0,0.0,0.0,1.269934448154416,1.2922062035625494e-10
2014-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.2697839687584285,1.293473099509628e-10
2014-11-12,0.0,0.0,0.0,0.0,0.0,0.0,1.270234170468199,1.292079157032903e-10
2014-11-13,0.0,0.0,0.0,0.0,0.0,0.0,1.2705345110210782,1.2935363439190307e-10
2014-11-14,0.0,0.0,0.0,0.0,0.0,0.0,1.271135068479017,1.293853012134716e-10
2014-11-17,0.0,0.0,0.0,0.0,0.0,0.0,1.270984960026487,1.2946764164207995e-10
2014-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2708349752217765,1.3021518609953078e-10
2014-11-19,0.0,0.0,0.0,0.0,0.0,0.0,1.270685114064885,1.300061226135641e-10
2014-11-20,0.0,0.0,0.0,0.0,0.0,0.0,1.2709849600264873,1.3023415942235155e-10
2014-11-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2712846823402704,1.3093100796432897e-10
2014-11-24,0.0,0.0,0.0,0.0,0.0,0.0,1.2714359036231733,1.3129842786657207e-10
2014-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.271585270188788,1.3120344971030006e-10
2014-11-26,0.0,0.0,0.0,0.0,0.0,0.0,1.271735996880414,1.315391916367578e-10
2014-11-28,0.0,0.0,0.0,0.0,0.0,0.0,1.2721854567032693,1.3126043660406326e-10
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1.2721709899845879,1.2797002120788706e-10
2014-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.271420324074074,1.2879724894809456e-10
2014-12-03,0.0,0.0,0.0,0.0,0.0,0.0,1.2708193956726415,1.2929478360011912e-10
2014-12-04,0.0,0.0,0.0,0.0,0.0,0.0,1.2715696906396976,1.291517344483958e-10
2014-12-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2691678317512558,1.2936318174768582e-10
2014-12-08,0.0,0.0,0.0,0.0,0.0,0.0,1.2690182178899938,1.2849869968502844e-10
2014-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2694686668954298,1.2841163057338854e-10
2014-12-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2705196733588406,1.2635299526131495e-10
2014-12-11,0.0,0.0,0.0,0.0,0.0,0.0,1.2699194868443233,1.269936228679111e-10
2014-12-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2711203544646348,1.2494122946171535e-10
2014-12-15,0.0,0.0,0.0,0.0,0.0,0.0,1.270218467271209,1.2408292360066342e-10
2014-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2709691331817228,1.230878761980384e-10
2014-12-17,0.0,0.0,0.0,0.0,0.0,0.0,1.26976851285705,1.2550097510898912e-10
2014-12-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2690182178899938,1.2860446166216566e-10
2014-12-19,0.0,0.0,0.0,0.0,0.0,0.0,1.2681167016400259,1.2915164684269927e-10
2014-12-22,0.0,0.0,0.0,0.0,0.0,0.0,1.2684176604320192,1.2974576677514944e-10
2014-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.267066189767892,1.2992084675966694e-10
2014-12-24,0.0,0.0,0.0,0.0,0.0,0.0,1.2677117550320647,1.299333415221347e-10
2014-12-26,0.0,0.0,0.0,0.0,0.0,0.0,1.2672616769700864,1.3035238147006737e-10
2014-12-29,0.0,0.0,0.0,0.0,0.0,0.0,1.2684634101251324,1.3052743955316076e-10
2014-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.2689138591305682,1.2982706486153036e-10
2014-12-31,0.0,0.0,0.0,0.0,0.0,0.0,1.2684634101251322,1.285387573897673e-10
2015-01-02,0.0,0.0,0.0,0.0,0.0,0.0,1.2698147572158291,1.2773300341722635e-10
2015-01-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2698147572158291,1.2542614238591412e-10
2015-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2704153146738393,1.2424480620546075e-10
2015-01-07,0.0,0.0,0.0,0.0,0.0,0.0,1.2710161194274878,1.2579300987531853e-10
2015-01-08,0.0,0.0,0.0,0.0,0.0,0.0,1.2708663819183978,1.2802523441338646e-10
2015-01-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2719176356775086,1.2699924666263546e-10
2015-01-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2726687961793433,1.2600444183189203e-10
2015-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.2734197093855395,1.2565004097775602e-10
2015-01-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2741707462395548,1.2489144894364793e-10
2015-01-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2761232689530482,1.237473275748516e-10
2015-01-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2749214121501127,1.253701895137358e-10
2015-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.2743203601008257,1.2563754167881444e-10
2015-01-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2743203601008257,1.2627179399697067e-10
2015-01-22,0.0,0.0,0.0,0.0,0.0,0.0,1.273870282038821,1.281496067930115e-10
2015-01-23,0.0,0.0,0.0,0.0,0.0,0.0,1.2744704685533734,1.2744698940686388e-10
2015-01-26,0.0,0.0,0.0,0.0,0.0,0.0,1.2737202972340926,1.2774543738882154e-10
2015-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.2744704685533734,1.260604055919614e-10
2015-01-28,0.0,0.0,0.0,0.0,0.0,0.0,1.275371861155575,1.2444373886309267e-10
2015-01-29,0.0,0.0,0.0,0.0,0.0,0.0,1.2749214121501127,1.2559408810557765e-10
2015-01-30,0.0,0.0,0.0,0.0,0.0,0.0,1.2764234858581438,1.2401472329149445e-10
2015-02-02,0.0,0.0,0.0,0.0,0.0,0.0,1.2760179210822682,1.2835699108696076e-10
2015-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.2749654308449063,1.3021319716751169e-10
2015-02-04,0.0,0.0,0.0,0.0,0.0,0.0,1.2751161575365584,1.2971731021482354e-10
2015-02-05,0.0,0.0,0.0,0.0,0.0,0.0,1.2746657085310709,1.310268596196575e-10
2015-02-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2716605719322873,1.30664492252089e-10
2015-02-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2715095979449966,1.3007968871366218e-10
2015-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2712092573920653,1.3146545392502503e-10
2015-02-11,0.0,0.0,0.0,0.0,0.0,0.0,1.271360231379356,1.315417587817149e-10
2015-02-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2718108040326626,1.3280676084351854e-10
2015-02-13,0.0,0.0,0.0,0.0,0.0,0.0,1.2718108040326626,1.3335345091304584e-10
2015-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.271209257392065,1.335632085672346e-10
2015-02-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2727120729870953,1.3357594274025478e-10
2015-02-19,0.0,0.0,0.0,0.0,0.0,0.0,1.2719607888373994,1.3348058114911513e-10
2015-02-20,0.0,0.0,0.0,0.0,0.0,0.0,1.2718108040326626,1.342815650845914e-10
2015-02-23,0.0,0.0,0.0,0.0,0.0,0.0,1.2724116087863444,1.3426249721887152e-10
2015-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.2734631098411526,1.3464389905834955e-10
2015-02-25,0.0,0.0,0.0,0.0,0.0,0.0,1.2734631098411526,1.3452948073276018e-10
2015-02-26,0.0,0.0,0.0,0.0,0.0,0.0,1.27226125303815,1.3437055958922095e-10
2015-02-27,0.0,0.0,0.0,0.0,0.0,0.0,1.2727120729870953,1.3391284176178295e-10
2015-03-02,0.0,0.0,0.0,0.0,0.0,0.0,1.27167442056864,1.27920070376442e-10
2015-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.2713743273113283,1.273951094998094e-10
2015-03-04,0.0,0.0,0.0,0.0,0.0,0.0,1.2716744205686403,1.268580289394785e-10
2015-03-05,0.0,0.0,0.0,0.0,0.0,0.0,1.272126106052349,1.2699685056496056e-10
2015-03-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2707730279663314,1.2521069236789017e-10
2015-03-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2713743273113285,1.2572961981872353e-10
2015-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2716744205686406,1.2369005773808557e-10
2015-03-11,0.0,0.0,0.0,0.0,0.0,0.0,1.2716744205686406,1.2340042160046277e-10
2015-03-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2719755030085063,1.2496934476950112e-10
2015-03-13,0.0,0.0,0.0,0.0,0.0,0.0,1.272126106052349,1.2420298346237963e-10
2015-03-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2722763381527338,1.258623974519864e-10
2015-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.2719755030085063,1.2548826165391452e-10
2015-03-18,0.0,0.0,0.0,0.0,0.0,0.0,1.274981999733492,1.2699685056496056e-10
2015-03-19,0.0,0.0,0.0,0.0,0.0,0.0,1.2733282101510661,1.2641754659045505e-10
2015-03-20,0.0,0.0,0.0,0.0,0.0,0.0,1.274230097344652,1.275334450699731e-10
2015-03-23,0.0,0.0,0.0,0.0,0.0,0.0,1.2746817828283605,1.272849017395888e-10
2015-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.2751322318338767,1.2656970303793117e-10
2015-03-25,0.0,0.0,0.0,0.0,0.0,0.0,1.2748316439852878,1.2471493707603698e-10
2015-03-26,0.0,0.0,0.0,0.0,0.0,0.0,1.274230097344652,1.244179678429594e-10
2015-03-27,0.0,0.0,0.0,0.0,0.0,0.0,1.2749819997334917,1.247028490915986e-10
2015-03-30,0.0,0.0,0.0,0.0,0.0,0.0,1.2748316439852876,1.262242022379607e-10
2015-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.2758836396314392,1.2512105742733873e-10
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1.2764401785361847,1.283994667413801e-10
2015-04-02,0.0,0.0,0.0,0.0,0.0,0.0,1.2762899464357917,1.2886140836766415e-10
2015-04-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2773429312645554,1.2972902203531047e-10
2015-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.276440178536185,1.293856916013775e-10
2015-04-08,0.0,0.0,0.0,0.0,0.0,0.0,1.276440178536185,1.2982264870494247e-10
2015-04-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2759888639959094,1.3039691186585479e-10
2015-04-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2756881524994848,1.31108502847636e-10
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.0,1.2764401785361852,1.3051553393996664e-10
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2770418488246733,1.3076520505898531e-10
2015-04-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2770418488246733,1.3135193871773566e-10
2015-04-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2776432718175228,1.3131448369717855e-10
2015-04-17,0.0,0.0,0.0,0.0,0.0,0.0,1.2770418488246733,1.298039320764247e-10
2015-04-20,0.0,0.0,0.0,0.0,0.0,0.0,1.2768908748373646,1.3098990253704566e-10
2015-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2770418488246733,1.3083383632413744e-10
