,cash,SPY,LQD,EEM,EFA,TLT,IEF,SHY
2018-06-27,0.0,2.461615217008452,0.0,0.0,2.671597364892672e-16,8.415703791328258e-16,0.0,0.0
2018-06-28,0.0,2.4756891742209257,0.0,0.0,2.6816630669949423e-16,8.417770681137415e-16,0.0,0.0
2018-06-29,0.0,2.479252864717977,0.0,0.0,2.6965614997158176e-16,8.388825687645365e-16,0.0,0.0
2018-07-02,0.0,2.4845539831053554,0.0,0.0,0.0,8.96482937339505e-16,0.0,0.0
2018-07-03,0.0,2.4757805470720813,0.0,0.0,0.0,9.012848944646445e-16,0.0,0.0
2018-07-05,0.0,2.495977679728229,0.0,0.0,0.0,9.038705309135697e-16,0.0,0.0
2018-07-06,0.0,2.5170894367081837,0.0,0.0,0.0,9.068255439980555e-16,0.0,0.0
2018-07-09,0.0,2.539753487043446,0.0,0.0,0.0,9.009894053287659e-16,0.0,0.0
2018-07-10,0.0,2.5488931609915584,0.0,0.0,0.0,9.009155786919336e-16,0.0,0.0
2018-07-11,0.0,2.5302498147111616,0.0,0.0,0.0,9.04387560822795e-16,0.0,0.0
2018-07-12,0.0,2.5531888794121524,0.0,0.0,0.0,9.043138559116625e-16,0.0,0.0
2018-07-13,0.0,2.5551990821375408,0.0,0.0,0.0,9.066040640875587e-16,0.0,0.0
2018-07-16,0.0,2.5529141636505126,0.0,0.0,0.0,9.028362276437198e-16,0.0,0.0
2018-07-17,0.0,2.563241087455449,0.0,0.0,0.0,9.011371803281302e-16,0.0,0.0
2018-07-18,0.0,2.568633280089892,0.0,0.0,0.0,8.975173014722049e-16,0.0,0.0
2018-07-19,0.0,2.5589465634512107,0.0,0.0,0.0,9.032056651421304e-16,0.0,0.0
2018-07-20,0.0,2.5560217364020157,0.0,0.0,0.0,8.921243660753081e-16,0.0,0.0
2018-07-23,0.0,2.560774020474291,0.0,0.0,0.0,8.81116589331069e-16,0.0,0.0
2018-07-24,0.0,2.5736596827156295,0.0,0.0,0.0,8.84145855092336e-16,0.0,0.0
2018-07-25,0.0,2.595593347449837,0.0,0.0,0.0,8.8274217518692535e-16,0.0,0.0
2018-07-26,0.0,2.58947076921434,0.0,0.0,0.0,8.810430670084859e-16,0.0,0.0
2018-07-27,0.0,2.571923598543703,0.0,0.0,0.0,8.825205126878792e-16,0.0,0.0
2018-07-30,0.0,2.558489699195441,0.0,0.0,0.0,8.794915512408613e-16,0.0,0.0
2018-07-31,0.0,2.5711009442792285,0.0,0.0,0.0,8.842933866403011e-16,0.0,0.0
2018-08-01,0.0,2.566805225858635,2.849726261476432e-16,1.2823768176643946e-15,0.0,0.0,4.2745893922146483e-16,0.0
2018-08-02,0.0,2.580788855334265,2.85319620117047e-16,1.2653591779008939e-15,0.0,0.0,4.2796546305039566e-16,0.0
2018-08-03,0.0,2.5918473591566116,2.8621158166174233e-16,1.2751660286532996e-15,0.0,0.0,4.290619485881593e-16,0.0
2018-08-06,0.0,2.6013519273011623,2.86484076040743e-16,1.2653591779008939e-15,0.0,0.0,4.2927286100680025e-16,0.0
2018-08-07,0.0,2.6099421697259952,2.8559209331333787e-16,1.2783387662129212e-15,0.0,0.0,4.283871515512726e-16,0.0
2018-08-08,0.0,2.6088459941162356,2.851461125409902e-16,1.2766082584949713e-15,0.0,0.0,4.2876681435528715e-16,0.0
2018-08-09,0.0,2.605281258504874,2.8536912410987386e-16,1.2728586049855303e-15,0.0,0.0,4.2994769212778815e-16,0.0
2018-08-10,0.0,2.5878260578935683,2.858399522008291e-16,1.2457457165275914e-15,0.0,0.0,4.3180370777818845e-16,0.0
2018-08-13,0.0,2.578138146838532,2.857655373412653e-16,1.2252670613281911e-15,0.0,0.0,4.316770512578798e-16,0.0
2018-08-14,0.0,2.594588843295321,2.861372727157276e-16,1.2327661282155643e-15,0.0,0.0,4.3125543092520537e-16,0.0
2018-08-15,0.0,2.575213618393426,2.867319561109441e-16,1.1972887389126456e-15,0.0,0.0,4.323099589343091e-16,0.0
2018-08-16,0.0,2.5960508089137853,2.8710356438914755e-16,1.2047882860630363e-15,0.0,0.0,4.3218333649810173e-16,0.0
2018-08-17,0.0,2.6051901842578085,2.8735140209392894e-16,1.2174793563672767e-15,0.0,0.0,4.3235212096757653e-16,0.0
2018-08-20,0.0,2.61076482399047,2.880946610157554e-16,1.2229595175946674e-15,0.0,0.0,4.337018513777549e-16,0.0
2018-08-21,0.0,2.6168877008300555,2.8737610113356784e-16,1.2385350475822509e-15,0.0,0.0,4.3311141249150436e-16,0.0
2018-08-22,0.0,2.615334660964526,2.8735140209392894e-16,1.2483416582031478e-15,0.0,0.0,4.3391283196459835e-16,0.0
2018-08-23,0.0,2.611861596808407,2.8745038889687283e-16,1.2281514009457801e-15,0.0,0.0,4.3387056767902713e-16,0.0
2018-08-24,0.0,2.6275798174355196,2.8802033088703083e-16,1.2509374798129499e-15,0.0,0.0,4.3399708786293073e-16,0.0
2018-08-27,0.0,2.648326232312902,2.87574371297393e-16,1.268820553534057e-15,0.0,0.0,4.330268498362606e-16,0.0
2018-08-28,0.0,2.6496060494372364,2.8648407604074314e-16,1.2642054660670096e-15,0.0,0.0,4.320567822300968e-16,0.0
2018-08-29,0.0,2.6638629016540625,2.8618681907397413e-16,1.2719930509621697e-15,0.0,0.0,4.319301597938894e-16,0.0
2018-08-30,0.0,2.6530782177810894,2.8645937700110424e-16,1.2388234455242835e-15,0.0,0.0,4.327316815192872e-16,0.0
2018-08-31,0.0,2.6531695906322432,2.8603805290297585e-16,1.2451689206435264e-15,0.0,0.0,4.328161078381259e-16,0.0
2018-09-04,0.0,1.7473990176542833,1.8309435926194097e-15,0.0,0.0,2.7692676903560975e-15,0.9012010346080036,2.7541380919662813e-15
2018-09-05,0.0,1.7426963740452994,1.8298277886371454e-15,0.0,0.0,2.7618848975248063e-15,0.901113186845196,2.7541380919662813e-15
2018-09-06,0.0,1.7374509889029592,1.8349276947615858e-15,0.0,0.0,2.7720360484430823e-15,0.9029652453069126,2.755131442512129e-15
2018-09-07,0.0,1.7340743682562338,1.827277767654059e-15,0.0,0.0,2.7485031124562165e-15,0.8989078879056637,2.7521516545726347e-15
2018-09-10,0.0,1.7370888985442263,1.833334407093217e-15,0.0,0.0,2.7586550202734912e-15,0.8994372506998449,2.7524823319245044e-15
2018-09-11,0.0,1.7428167424942578,1.829190147549642e-15,0.0,0.0,2.7376597774038197e-15,0.8961735106991173,2.750826571882727e-15
2018-09-12,0.0,1.7432385245715414,1.8328563800401868e-15,0.0,0.0,2.744120099580699e-15,0.8972316672331457,2.750826571882727e-15
2018-09-13,0.0,1.7535492346887125,1.8366812756730844e-15,0.0,0.0,2.7482724474864264e-15,0.8971436772067547,2.7511580403287395e-15
2018-09-14,0.0,1.7538508453194088,1.8344496677085556e-15,0.0,0.0,2.735121327387627e-15,0.8954678833249872,2.750163898688749e-15
2018-09-17,0.0,1.7445657295480286,1.833334407093217e-15,0.0,0.0,2.735121327387627e-15,0.8956443613003116,2.7495028076830572e-15
2018-09-18,0.0,1.7540318904987753,1.8258430072863113e-15,0.0,0.0,2.7065126267168735e-15,0.8919393907953773,2.7491718666331398e-15
2018-09-19,0.0,1.7559008519967616,1.8231337797939466e-15,0.0,0.0,2.6903628620107982e-15,0.8904399326253505,2.748509984533305e-15
2018-09-20,0.0,1.7701305302892714,1.8279152728998302e-15,0.0,0.0,2.702821797975477e-15,0.8905282071789086,2.7495028076830572e-15
2018-09-21,0.0,1.7685133378220037,1.828233685918387e-15,0.0,0.0,2.7016686623512743e-15,0.8908813053931407,2.7488406618851746e-15
2018-09-24,0.0,1.7626381360981245,1.8240899697417376e-15,0.0,0.0,2.6947468210100646e-15,0.8899107832265446,2.7488406618851746e-15
2018-09-25,0.0,1.7610026224103115,1.8240899697417376e-15,0.0,0.0,2.691977895248831e-15,0.8890290335360488,2.7491718666331398e-15
2018-09-26,0.0,1.755733596983397,1.8306246362339257e-15,0.0,0.0,2.710897153390389e-15,0.8919393907953773,2.7495028076830572e-15
2018-09-27,0.0,1.760639744042093,1.8330151790242702e-15,0.0,0.0,2.712741716249714e-15,0.8919393907953773,2.7495028076830572e-15
2018-09-28,0.0,1.7608213802285737,1.8317405760579216e-15,0.0,0.0,2.7055901560624618e-15,0.8923805501677922,2.7508265718827266e-15
2018-10-01,0.0,2.6570564198687125,5.678606039002699e-15,8.112294341432428e-16,0.0,8.112294341432427e-16,0.0,0.0
2018-10-02,0.0,2.6555079480831596,5.6835682596945275e-15,8.010253012013612e-16,0.0,8.161883777370111e-16,0.0,0.0
2018-10-03,0.0,2.6569651764575877,5.650317543529892e-15,7.944117764460762e-16,0.0,8.0201004687110015e-16,0.0,0.0
2018-10-04,0.0,2.636199301815938,5.6269912687489125e-15,7.745702582562343e-16,0.0,7.963527748290633e-16,0.0,0.0
2018-10-05,0.0,2.6214442350045672,5.605155304830933e-15,7.717356545229726e-16,0.0,7.895079214727262e-16,0.0,0.0
2018-10-08,0.0,2.6214442350045672,5.599198278444193e-15,7.728695432124767e-16,0.0,7.868540676087551e-16,0.0,0.0
2018-10-09,0.0,2.6176194178583505,5.615078902801538e-15,7.700350181395473e-16,0.0,7.948162007577548e-16,0.0,0.0
2018-10-10,0.0,2.5347363324001124,5.599695892144913e-15,7.471701900793559e-16,0.0,7.926510853584379e-16,0.0,0.0
2018-10-11,0.0,2.4789055852386466,5.623020058393262e-15,7.39611561431987e-16,0.0,8.022894811306832e-16,0.0,0.0
2018-10-12,0.0,2.5133329388599535,5.6240127555555434e-15,7.613426581233387e-16,0.0,7.994955386248145e-16,0.0,0.0
2018-10-15,0.0,2.4992162796816166,5.613590278764642e-15,7.532171244613839e-16,0.0,7.991464887120975e-16,0.0,0.0
2018-10-16,0.0,2.5538633805796085,5.627983544204668e-15,7.721136174194739e-16,0.0,8.009622112644458e-16,0.0,0.0
2018-10-17,0.0,2.5543190051455507,5.600190553899948e-15,7.626653316102628e-16,0.0,7.962130291214177e-16,0.0,0.0
2018-10-18,0.0,2.517431486239545,5.600190553899948e-15,7.426349499626686e-16,0.0,7.959336520175434e-16,0.0,0.0
2018-10-19,0.0,2.5160660937659243,5.593242517177031e-15,7.496266735954517e-16,0.0,7.941876594297466e-16,0.0,0.0
2018-10-22,0.0,2.504772055435635,5.5862949021606405e-15,7.577522072574067e-16,0.0,7.93139995290218e-16,0.0,0.0
2018-10-23,0.0,2.4920204924860774,5.594236057752365e-15,7.49437652817035e-16,0.0,7.956542749136691e-16,0.0,0.0
2018-10-24,0.0,2.4165162735353105,5.602176791637563e-15,7.252501512699196e-16,0.0,8.016608254912575e-16,0.0,0.0
2018-10-25,0.0,2.4598694842254343,5.595227911501594e-15,7.392335985354857e-16,0.0,7.983084717118921e-16,0.0,0.0
2018-10-26,0.0,2.4166069244567527,5.604658534543266e-15,7.307301806373618e-16,0.0,8.031274409751802e-16,0.0,0.0
2018-10-29,0.0,2.403218286975947,5.598207268108016e-15,7.18069485519052e-16,0.0,8.013117755785406e-16,0.0,0.0
2018-10-30,0.0,2.4388301755952506,5.585798131872974e-15,7.320528541242858e-16,0.0,7.973305946926236e-16,0.0,0.0
2018-10-31,0.0,2.464878836369648,5.569917929222156e-15,7.399894456681561e-16,0.0,7.932796266864465e-16,0.0,0.0
2018-11-01,0.0,2.4911101320887235,0.0,4.148531738282874e-16,0.0,4.148531738282874e-16,0.0,2.765687825521916e-16
2018-11-02,0.0,2.4763550652773527,0.0,4.175125414469195e-16,0.0,4.096955100581105e-16,0.0,2.7623555586743036e-16
2018-11-05,0.0,2.49001669237943,0.0,4.1863762412766994e-16,0.0,4.113049469821218e-16,0.0,2.763354048160837e-16
2018-11-06,0.0,2.5057745479786515,0.0,4.179216585511515e-16,0.0,4.1104896603189217e-16,0.0,2.762688123932537e-16
2018-11-07,0.0,2.559419156333634,0.0,4.2579736504575346e-16,0.0,4.11597479575268e-16,0.0,2.7616898990166143e-16
2018-11-08,0.0,2.554774037221817,0.0,4.1475094777279137e-16,0.0,4.115610175197115e-16,0.0,2.7613549526228803e-16
2018-11-09,0.0,2.5298183717894505,0.0,4.070798211185302e-16,0.0,4.146336847960677e-16,0.0,2.7626881239325363e-16
2018-11-12,0.0,2.482548656174723,0.0,4.0135209650638277e-16,0.0,4.1734065646853777e-16,0.0,2.764688277752937e-16
2018-11-13,0.0,2.477903240818064,0.0,4.059546958613302e-16,0.0,4.1708452620604136e-16,0.0,2.7650213721523927e-16
2018-11-14,0.0,2.460962923934734,0.0,4.0840948363962156e-16,0.0,4.1734065646853777e-16,0.0,2.7670217905434046e-16
2018-11-15,0.0,2.4866466110646313,0.0,4.175125414469196e-16,0.0,4.171578385290481e-16,0.0,2.7683541681412273e-16
2018-11-16,0.0,2.493113339705694,0.0,4.1833081823183325e-16,0.0,4.1957209843365184e-16,0.0,2.770354057391017e-16
2018-11-19,0.0,2.450944071523885,0.0,4.1270523452228257e-16,0.0,4.2074255729322367e-16,0.0,2.772687570181484e-16
2018-11-20,0.0,2.4055867644822655,0.0,4.0380684170822457e-16,0.0,4.208888833147035e-16,0.0,2.772021381382573e-16
2018-11-21,0.0,2.4137831186293455,0.0,4.1127334594569534e-16,0.0,4.2074255729322367e-16,0.0,2.772021381382573e-16
2018-11-23,0.0,2.3976626593443546,0.0,4.064661241739575e-16,0.0,4.211814457703031e-16,0.0,2.771354663442439e-16
2018-11-26,0.0,2.4363710471675026,0.0,4.114778406331369e-16,0.0,4.2023038635559096e-16,0.0,2.771688022412506e-16
2018-11-27,0.0,2.444568734416368,0.0,4.143417455156602e-16,0.0,4.207059757878538e-16,0.0,2.7720213813825726e-16
2018-11-28,0.0,2.5008554023886176,0.0,4.2426308010787185e-16,0.0,4.18657560799403e-16,0.0,2.773021458292773e-16
2018-11-29,0.0,2.495390573800882,0.0,4.205809835933341e-16,0.0,4.203036688161443e-16,0.0,2.773687382521073e-16
2018-11-30,0.0,2.510600672688512,0.0,4.201718664891021e-16,0.0,4.21876554097239e-16,0.0,2.7746871948606623e-16
2018-12-03,0.0,2.543844972536029,0.0,2.8242352595864484e-16,0.0,0.0,0.0,0.0
2018-12-04,0.0,2.461418400378257,0.0,2.7642597410591607e-16,0.0,0.0,0.0,0.0
2018-12-06,0.0,2.4576837897862207,0.0,2.7386518034017736e-16,0.0,0.0,0.0,0.0
2018-12-07,0.0,2.400576967970791,0.0,2.6874373306622096e-16,0.0,0.0,0.0,0.0
2018-12-10,0.0,2.4051312880387457,0.0,2.6591344849975654e-16,0.0,0.0,0.0,0.0
2018-12-11,0.0,2.405677267281289,0.0,2.679350923550186e-16,0.0,0.0,0.0,0.0
2018-12-12,0.0,2.4177913113323375,0.0,2.723153066823344e-16,0.0,0.0,0.0,0.0
2018-12-13,0.0,2.4169710093667365,0.0,2.722479550207811e-16,0.0,0.0,0.0,0.0
2018-12-14,0.0,2.372342316512331,0.0,2.684068345009336e-16,0.0,0.0,0.0,0.0
2018-12-17,0.0,2.3258010669623967,0.0,2.659134484997566e-16,0.0,0.0,0.0,0.0
2018-12-18,0.0,2.3232505470010962,0.0,2.6771920797879453e-16,0.0,0.0,0.0,0.0
2018-12-19,0.0,2.288458515980131,0.0,2.6327321287415993e-16,0.0,0.0,0.0,0.0
2018-12-20,0.0,2.25120720840899,0.0,2.6532515235394413e-16,0.0,0.0,0.0,0.0
2018-12-21,0.0,2.2050808497593173,0.0,2.634783815757846e-16,0.0,0.0,0.0,0.0
2018-12-24,0.0,2.1468161549816083,0.0,2.6101602053823854e-16,0.0,0.0,0.0,0.0
2018-12-26,0.0,2.2552838336703243,0.0,2.66214385036676e-16,0.0,0.0,0.0,0.0
2018-12-27,0.0,2.272598752155497,0.0,2.6587235304612233e-16,0.0,0.0,0.0,0.0
2018-12-28,0.0,2.2696666688385827,0.0,2.6840324390839754e-16,0.0,0.0,0.0,0.0
2018-12-31,0.0,2.289546178915018,0.0,2.67171979235112e-16,0.0,0.0,0.0,0.0
2019-01-02,0.0,0.0,0.0,9.621135813211713e-14,6.574556830836054e-14,1.4373275259781007e-13,0.5093750027775802,1.78255328090637
2019-01-03,0.0,0.0,0.0,9.446695885027198e-14,6.51515499019845e-14,1.4536834640615408e-13,0.5134237998087353,1.7861769274751276
2019-01-04,0.0,0.0,0.0,9.751349873866595e-14,6.714654970707082e-14,1.4368571183870956e-13,0.5092775104977931,1.7823397482050087
2019-01-07,0.0,0.0,0.0,9.773462303839604e-14,6.74043335333076e-14,1.4326206773403762e-13,0.507862760584149,1.7810612506723713
2019-01-08,0.0,0.0,0.0,9.810315682072213e-14,6.78414504318787e-14,1.4288556956089512e-13,0.5065943076089608,1.7799956111722124
2019-01-09,0.0,0.0,0.0,9.984751579922276e-14,6.860357896169034e-14,1.4266199209934896e-13,0.5068871745734912,1.7808483926398926
2019-01-10,0.0,0.0,0.0,1.0056002855122379e-13,6.887257618131379e-14,1.4174414275135428e-13,0.5066432683176975,1.781061250672371
2019-01-11,0.0,0.0,0.0,1.0006865017478901e-13,6.84018429913628e-14,1.4229722543259188e-13,0.5081555495236455,1.782127902175854
2019-01-14,0.0,0.0,0.0,9.92333230561877e-14,6.808801608697279e-14,1.4176771093655403e-13,0.507862760584149,1.782127902175854
2019-01-15,0.0,0.0,0.0,9.992125076802917e-14,6.84466774538854e-14,1.412499757525511e-13,0.5073748700475278,1.7827669822749521
2019-01-16,0.0,0.0,0.0,1.0114968663327999e-13,6.863721436409433e-14,1.4139119364115173e-13,0.5070821981455822,1.7823397482050087
2019-01-17,0.0,0.0,0.0,1.0159192515690407e-13,6.888378001918841e-14,1.4142647421047715e-13,0.506155533831144,1.782127902175854
2019-01-18,0.0,0.0,0.0,1.0208329345750271e-13,6.957867118848424e-14,1.406851520037982e-13,0.5045456433078581,1.7806351972729726
2019-01-22,0.0,0.0,0.0,1.0031434943884252e-13,6.850271097652655e-14,1.416383010433781e-13,0.506301752744566,1.782127902175854
2019-01-23,0.0,0.0,0.0,1.0134622589285053e-13,6.881653310316054e-14,1.4157942360546324e-13,0.5060578074762554,1.7817006681059107
2019-01-24,0.0,0.0,0.0,1.023289826457201e-13,6.889499341257507e-14,1.4250900445984335e-13,0.5076676589870244,1.7831932043415715
2019-01-25,0.0,0.0,0.0,1.0368026310507962e-13,6.967953439589199e-14,1.4182653100768955e-13,0.506496815329174,1.7819138634728307
2019-01-28,0.0,0.0,0.0,1.0259923672242478e-13,6.929847013098617e-14,1.4168531311908895e-13,0.5066432683176977,1.782127902175854
2019-01-29,0.0,0.0,0.0,1.0277122116934418e-13,6.945539074981522e-14,1.4240312450734755e-13,0.5081065888149091,1.782979840307431
2019-01-30,0.0,0.0,0.0,1.0500696860011571e-13,7.021752883513891e-14,1.4229722543259193e-13,0.5092775104977934,1.78532465200911
2019-01-31,0.0,0.0,0.0,1.058914557232e-13,7.025115945978687e-14,1.4352096400942883e-13,0.5116189247258757,1.7868168509103295
2019-02-01,0.0,0.32765790768684905,0.32765790768684905,0.32765790768684905,0.32765790768684905,0.32765790768684905,0.32765790768684905,0.3276579076868491
2019-02-04,0.0,0.32996316105062234,0.32720607166975585,0.3281943072742009,0.3288606192541149,0.32619521779745847,0.32693394361973077,0.3276579076868491
2019-02-05,0.0,0.3313463169922877,0.32853375327797457,0.3327152234049416,0.33142292653303396,0.32768496322237534,0.3275004095188177,0.3276579076868491
2019-02-06,0.0,0.33090944624257296,0.32791225654586525,0.32819430727420085,0.3297495625326062,0.3278474940814907,0.32775228099104264,0.3278146868132028
2019-02-07,0.0,0.32775497263833475,0.32785575037869585,0.32489929470562523,0.32535709627292114,0.330014594163691,0.3288224144766043,0.32804996388253627
2019-02-08,0.0,0.3281553949887244,0.3286750661004007,0.3230602508101763,0.3243112465590303,0.3314230851393811,0.3292631079151916,0.328167602417203
2019-02-11,0.0,0.32833734273024234,0.3279405333317013,0.32198748306083946,0.3239975228522803,0.330122882187782,0.32875939009006677,0.3280499638825362
2019-02-12,0.0,0.3325595504178315,0.32839246415779977,0.3246693867214981,0.3277625416984652,0.32928317235667887,0.32831887248675484,0.3280107303938753
2019-02-13,0.0,0.33363938819460737,0.3275450375660182,0.32237062113389553,0.3278147695402241,0.32803710243679435,0.32750040951881776,0.3277756081528317
2019-02-14,0.0,0.3328993169820461,0.32791225654586525,0.32298360434034495,0.3279193812608279,0.32990619633629015,0.3290427360765729,0.32820665011191597
2019-02-15,0.0,0.3365270508843026,0.3283076812047943,0.3225238826481913,0.3326778659420588,0.33042088837048644,0.3287280662917358,0.3280499638825362
2019-02-19,0.0,0.3371093228911744,0.32850547649213846,0.32505252479455415,0.33393287222412044,0.3312605982015896,0.32929465778744793,0.3282850861235798
2019-02-20,0.0,0.33778877755157494,0.3282230878697995,0.32689160011536994,0.33487408792639517,0.33031251250374755,0.32923163340091033,0.3282460074632088
2019-02-21,0.0,0.336587745904492,0.32729085462276114,0.32620190758835543,0.334194323507087,0.3273599015041445,0.32825589833886726,0.32812827603156813
2019-02-22,0.0,0.33867448542537926,0.3287596831376467,0.32980350603625647,0.33529244564476135,0.3293102937741909,0.3292316334009103,0.3283634911695857
2019-02-25,0.0,0.3391354850939153,0.32864671820781055,0.33348153097642064,0.33628595606183187,0.32833504273751285,0.32872806629173573,0.3283244125092147
2019-02-26,0.0,0.33889290118322946,0.32915520260558107,0.33233211675725244,0.3379070253474639,0.3299604391713144,0.3297038013537788,0.32848116066991045
2019-02-27,0.0,0.33874730375600076,0.3282230878697994,0.3294968887315642,0.33654742963581075,0.326222163529675,0.32853919408672333,0.32840266272693064
2019-02-28,0.0,0.33811638157134305,0.32777099112794167,0.32520578630884994,0.33607682178467335,0.32511159089404146,0.3276893068431551,0.3283244125092147
2019-03-01,0.0,0.6064864946930224,6.866729407306593e-14,0.0,0.0,1.2340128918708615e-13,3.809730309001225e-12,1.7012605488940225
2019-03-04,0.0,0.6042804336188119,6.88219287649418e-14,0.0,0.0,1.2436842958319434e-13,3.821502459852496e-12,1.7016675700364976
2019-03-05,0.0,0.6034585896698201,6.88457106822017e-14,0.0,0.0,1.2462842523067883e-13,3.8237084562624515e-12,1.7018713214486478
2019-03-06,0.0,0.5998034787463065,6.891113209525382e-14,0.0,0.0,1.2508598997468724e-13,3.834376290409097e-12,1.703092705997291
2019-03-07,0.0,0.5947859014820296,6.913710259039769e-14,0.0,0.0,1.2589718177933919e-13,3.847250413965621e-12,1.7045183236399097
2019-03-08,0.0,0.593596392343705,6.92263059207097e-14,0.0,0.0,1.2642752141092293e-13,3.8527684814896886e-12,1.705129898997578
2019-03-11,0.0,0.6022042478074112,6.930359590824042e-14,0.0,0.0,1.2605314719735906e-13,3.849826469276597e-12,1.704722556733886
2019-03-12,0.0,0.6044751416057061,6.949389601462235e-14,0.0,0.0,1.2693713912943173e-13,3.860492545423712e-12,1.7053328476066862
2019-03-13,0.0,0.6084763068105244,6.938091574130627e-14,0.0,0.0,1.2669791587471296e-13,3.859021685817127e-12,1.7055370807006622
2019-03-14,0.0,0.6080870307131635,6.924413365370687e-14,0.0,0.0,1.2578276114685078e-13,3.8535039112929814e-12,1.705943620161312
2019-03-15,0.0,0.6110913665583546,6.949389601462235e-14,0.0,0.0,1.2661475899739563e-13,3.865643777045899e-12,1.706555516640197
2019-03-18,0.0,0.6133069392296261,6.94582156773487e-14,0.0,0.0,1.265419588699749e-13,3.860492545423713e-12,1.7061476926946793
2019-03-19,0.0,0.6134590548443871,6.94701190716183e-14,0.0,0.0,1.262611824164429e-13,3.857917076112581e-12,1.7059436201613118
2019-03-20,0.0,0.6116126160649358,6.993991764043834e-14,0.0,0.0,1.2758188256694025e-13,3.884770518930019e-12,1.7083883159858992
2019-03-21,0.0,0.6185205533068571,7.007075549228674e-14,0.0,0.0,1.2786267584703585e-13,3.8829310654220225e-12,1.7083883159858992
2019-03-22,0.0,0.6066163699558322,7.04989095910587e-14,0.0,0.0,1.2984900961375266e-13,3.911623082747691e-12,1.711238587907486
2019-03-25,0.0,0.6061601629879765,7.064163591440911e-14,0.0,0.0,1.3005700276642752e-13,3.921554315091358e-12,1.7130715478137972
2019-03-26,0.0,0.6106786611594097,7.067137699018761e-14,0.0,0.0,1.2996341341967745e-13,3.918244001976776e-12,1.7128681175228637
2019-03-27,0.0,0.6074852123844191,7.07664947107155e-14,0.0,0.0,1.3115936984091702e-13,3.929646679926871e-12,1.7142934140442656
2019-03-28,0.0,0.6097878581317262,7.085572291230682e-14,0.0,0.0,1.316169345849254e-13,3.930014687828439e-12,1.7140901443139407
2019-03-29,0.0,0.6136329212436036,7.080219991926844e-14,0.0,0.0,1.3149213196269506e-13,3.923761776500921e-12,1.7130715478137972
2019-04-01,0.0,0.22520528666296913,0.10841018921269088,2.2427655548106356e-13,0.0,0.025603811137591873,0.0,1.9730079679779857
2019-04-02,0.0,0.22531563193377727,0.10855685657137991,2.2355686319892108e-13,0.0,0.025651154640001297,0.0,1.9739483428711992
2019-04-03,0.0,0.22567020807064075,0.10832769312368315,2.2509899770266417e-13,0.0,0.025428825138900865,0.0,1.9730079679779857
2019-04-04,0.0,0.22626896434010169,0.10850187446850311,2.2648690189104497e-13,0.0,0.025500878197185398,0.0,1.9734785256509284
2019-04-05,0.0,0.2273641982280125,0.10867603287863055,2.2823466276111447e-13,0.0,0.02553381540866193,0.0,1.9732426914749532
2019-04-08,0.0,0.22753750372000356,0.10852017635313702,2.2823466276111447e-13,0.0,0.02544323309165069,0.0,1.9727725040283464
2019-04-09,0.0,0.22637142055821527,0.10874936273552628,2.277720561399676e-13,0.0,0.025523528761888986,0.0,1.9730079679779855
2019-04-10,0.0,0.22714355841985406,0.10928105771230309,2.288514996976237e-13,0.0,0.025585278555231312,0.0,1.974654549606949
2019-04-11,0.0,0.22708052209848437,0.10917107821675447,2.2638413087035177e-13,0.0,0.025434998788781558,0.0,1.9734785256509282
2019-04-12,0.0,0.22861695950252522,0.10910689165727815,2.2802903639478804e-13,0.0,0.02525383581657601,0.0,1.9723015761290676
2019-04-15,0.0,0.2284671689682443,0.10893270266756068,2.2684673749149868e-13,0.0,0.025317657895625262,0.0,1.972537040078707
2019-04-16,0.0,0.22861695950252522,0.10863018642827564,2.285430601481341e-13,0.0,0.02515913717903867,0.0,1.9723015761290676
2019-04-17,0.0,0.2280575470296214,0.10861186160894921,2.292113352980774e-13,0.0,0.025169427149445464,0.0,1.9730079679779855
2019-04-18,0.0,0.22850656349825926,0.10870352393006891,2.290571260639501e-13,0.0,0.025301185966253144,0.0,1.9734785256509282
2019-04-22,0.0,0.22870361224852076,0.10852935023014647,2.2756638761117107e-13,0.0,0.02517972210530304,0.0,1.9737130640347276
2019-04-23,0.0,0.2307600168619927,0.10897855676281307,2.280804324457521e-13,0.0,0.02523325255212857,0.0,1.9746545496069485
2019-04-24,0.0,0.23024786260506944,0.10934521369218937,2.2499618451950088e-13,0.0,0.025439115109307665,0.0,1.9758303884498012
2019-04-25,0.0,0.23010606259039876,0.10929023158931257,2.2468776605124626e-13,0.0,0.025402056591854252,0.0,1.9758303884498012
2019-04-26,0.0,0.23117757858676802,0.10967525156250285,2.2556162540504603e-13,0.0,0.02548852757379017,0.0,1.977947712864875
2019-04-29,0.0,0.23154001840959715,0.10924439278385521,2.2602431635113298e-13,0.0,0.0253258921984944,0.0,1.977241691242293
2019-04-30,0.0,0.23165822736637093,0.10929023158931257,2.2581862674110152e-13,0.0,0.025455597009581343,0.0,1.9786529940347852
2019-05-01,0.0,0.25541125013463023,4.499422778803108e-10,0.0,1.1318019356153713e-11,0.0,0.0,2.0862311721298066
2019-05-02,0.0,0.25485988976948504,4.483141917599087e-10,0.0,1.1300967204180498e-11,0.0,0.0,2.085235474284985
2019-05-03,0.0,0.2573543966816481,4.5032093257883483e-10,0.0,1.142202360074274e-11,0.0,0.0,2.085982296506047
